filename,path,category,video_id,frame_index,sequence_length,width,height,fire_boxes,smoke_boxes,is_negative
bothFireAndSmoke_CV000012.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000012.jpg,video_frame,bothFireAndSmoke_video_0001,12,432,1280,720,1,1,False
bothFireAndSmoke_CV000013.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000013.jpg,video_frame,bothFireAndSmoke_video_0001,13,432,1280,720,1,1,False
bothFireAndSmoke_CV000014.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000014.jpg,video_frame,bothFireAndSmoke_video_0001,14,432,1280,720,1,1,False
bothFireAndSmoke_CV000015.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000015.jpg,video_frame,bothFireAndSmoke_video_0001,15,432,1280,720,1,1,False
bothFireAndSmoke_CV000016.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000016.jpg,video_frame,bothFireAndSmoke_video_0001,16,432,1280,720,1,1,False
bothFireAndSmoke_CV000017.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000017.jpg,video_frame,bothFireAndSmoke_video_0001,17,432,1280,720,1,1,False
bothFireAndSmoke_CV000018.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000018.jpg,video_frame,bothFireAndSmoke_video_0001,18,432,1280,720,1,1,False
bothFireAndSmoke_CV000019.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000019.jpg,video_frame,bothFireAndSmoke_video_0001,19,432,1280,720,1,1,False
bothFireAndSmoke_CV000020.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000020.jpg,video_frame,bothFireAndSmoke_video_0001,20,432,1280,720,1,1,False
bothFireAndSmoke_CV000021.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000021.jpg,video_frame,bothFireAndSmoke_video_0001,21,432,1280,720,1,1,False
bothFireAndSmoke_CV000022.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000022.jpg,video_frame,bothFireAndSmoke_video_0001,22,432,1280,720,1,1,False
bothFireAndSmoke_CV000023.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000023.jpg,video_frame,bothFireAndSmoke_video_0001,23,432,1280,720,1,1,False
bothFireAndSmoke_CV000024.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000024.jpg,video_frame,bothFireAndSmoke_video_0001,24,432,1280,720,1,1,False
bothFireAndSmoke_CV000025.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000025.jpg,video_frame,bothFireAndSmoke_video_0001,25,432,1280,720,1,1,False
bothFireAndSmoke_CV000026.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000026.jpg,video_frame,bothFireAndSmoke_video_0001,26,432,1280,720,1,1,False
bothFireAndSmoke_CV000027.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000027.jpg,video_frame,bothFireAndSmoke_video_0001,27,432,1280,720,1,1,False
bothFireAndSmoke_CV000028.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000028.jpg,video_frame,bothFireAndSmoke_video_0001,28,432,1280,720,1,1,False
bothFireAndSmoke_CV000029.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000029.jpg,video_frame,bothFireAndSmoke_video_0001,29,432,1280,720,1,1,False
bothFireAndSmoke_CV000030.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000030.jpg,video_frame,bothFireAndSmoke_video_0001,30,432,1280,720,1,1,False
bothFireAndSmoke_CV000031.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000031.jpg,video_frame,bothFireAndSmoke_video_0001,31,432,1280,720,1,1,False
bothFireAndSmoke_CV000032.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000032.jpg,video_frame,bothFireAndSmoke_video_0001,32,432,1280,720,1,1,False
bothFireAndSmoke_CV000033.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000033.jpg,video_frame,bothFireAndSmoke_video_0001,33,432,1280,720,1,1,False
bothFireAndSmoke_CV000034.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000034.jpg,video_frame,bothFireAndSmoke_video_0001,34,432,1280,720,1,1,False
bothFireAndSmoke_CV000035.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000035.jpg,video_frame,bothFireAndSmoke_video_0001,35,432,1280,720,1,1,False
bothFireAndSmoke_CV000036.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000036.jpg,video_frame,bothFireAndSmoke_video_0001,36,432,1280,720,1,1,False
bothFireAndSmoke_CV000037.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000037.jpg,video_frame,bothFireAndSmoke_video_0001,37,432,1280,720,1,1,False
bothFireAndSmoke_CV000038.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000038.jpg,video_frame,bothFireAndSmoke_video_0001,38,432,1280,720,1,1,False
bothFireAndSmoke_CV000039.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000039.jpg,video_frame,bothFireAndSmoke_video_0001,39,432,1280,720,1,1,False
bothFireAndSmoke_CV000040.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000040.jpg,video_frame,bothFireAndSmoke_video_0001,40,432,1280,720,1,1,False
bothFireAndSmoke_CV000041.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000041.jpg,video_frame,bothFireAndSmoke_video_0001,41,432,1280,720,1,1,False
bothFireAndSmoke_CV000042.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000042.jpg,video_frame,bothFireAndSmoke_video_0001,42,432,1280,720,1,1,False
bothFireAndSmoke_CV000043.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000043.jpg,video_frame,bothFireAndSmoke_video_0001,43,432,1280,720,1,1,False
bothFireAndSmoke_CV000044.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000044.jpg,video_frame,bothFireAndSmoke_video_0001,44,432,1280,720,1,1,False
bothFireAndSmoke_CV000045.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000045.jpg,video_frame,bothFireAndSmoke_video_0001,45,432,1280,720,1,1,False
bothFireAndSmoke_CV000046.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000046.jpg,video_frame,bothFireAndSmoke_video_0001,46,432,1280,720,1,1,False
bothFireAndSmoke_CV000047.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000047.jpg,video_frame,bothFireAndSmoke_video_0001,47,432,1280,720,1,1,False
bothFireAndSmoke_CV000048.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000048.jpg,video_frame,bothFireAndSmoke_video_0001,48,432,1280,720,1,1,False
bothFireAndSmoke_CV000049.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000049.jpg,video_frame,bothFireAndSmoke_video_0001,49,432,1280,720,1,1,False
bothFireAndSmoke_CV000050.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000050.jpg,video_frame,bothFireAndSmoke_video_0001,50,432,1280,720,1,1,False
bothFireAndSmoke_CV000051.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000051.jpg,video_frame,bothFireAndSmoke_video_0001,51,432,1280,720,1,1,False
bothFireAndSmoke_CV000052.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000052.jpg,video_frame,bothFireAndSmoke_video_0001,52,432,1280,720,1,1,False
bothFireAndSmoke_CV000053.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000053.jpg,video_frame,bothFireAndSmoke_video_0001,53,432,1280,720,1,1,False
bothFireAndSmoke_CV000054.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000054.jpg,video_frame,bothFireAndSmoke_video_0001,54,432,1280,720,1,1,False
bothFireAndSmoke_CV000055.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000055.jpg,video_frame,bothFireAndSmoke_video_0001,55,432,1280,720,1,1,False
bothFireAndSmoke_CV000056.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000056.jpg,video_frame,bothFireAndSmoke_video_0001,56,432,1280,720,1,1,False
bothFireAndSmoke_CV000057.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000057.jpg,video_frame,bothFireAndSmoke_video_0001,57,432,1280,720,1,1,False
bothFireAndSmoke_CV000058.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000058.jpg,video_frame,bothFireAndSmoke_video_0001,58,432,1280,720,1,1,False
bothFireAndSmoke_CV000059.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000059.jpg,video_frame,bothFireAndSmoke_video_0001,59,432,1280,720,1,1,False
bothFireAndSmoke_CV000060.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000060.jpg,video_frame,bothFireAndSmoke_video_0001,60,432,1280,720,1,1,False
bothFireAndSmoke_CV000061.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000061.jpg,video_frame,bothFireAndSmoke_video_0001,61,432,1280,720,1,1,False
bothFireAndSmoke_CV000062.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000062.jpg,video_frame,bothFireAndSmoke_video_0001,62,432,1280,720,1,1,False
bothFireAndSmoke_CV000063.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000063.jpg,video_frame,bothFireAndSmoke_video_0001,63,432,1280,720,1,1,False
bothFireAndSmoke_CV000064.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000064.jpg,video_frame,bothFireAndSmoke_video_0001,64,432,1280,720,1,1,False
bothFireAndSmoke_CV000065.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000065.jpg,video_frame,bothFireAndSmoke_video_0001,65,432,1280,720,1,1,False
bothFireAndSmoke_CV000066.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000066.jpg,video_frame,bothFireAndSmoke_video_0001,66,432,1280,720,1,1,False
bothFireAndSmoke_CV000067.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000067.jpg,video_frame,bothFireAndSmoke_video_0001,67,432,1280,720,2,1,False
bothFireAndSmoke_CV000068.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000068.jpg,video_frame,bothFireAndSmoke_video_0001,68,432,1280,720,1,1,False
bothFireAndSmoke_CV000069.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000069.jpg,video_frame,bothFireAndSmoke_video_0001,69,432,1280,720,1,1,False
bothFireAndSmoke_CV000070.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000070.jpg,video_frame,bothFireAndSmoke_video_0001,70,432,1280,720,1,1,False
bothFireAndSmoke_CV000071.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000071.jpg,video_frame,bothFireAndSmoke_video_0001,71,432,1280,720,1,1,False
bothFireAndSmoke_CV000072.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000072.jpg,video_frame,bothFireAndSmoke_video_0001,72,432,1280,720,1,1,False
bothFireAndSmoke_CV000073.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000073.jpg,video_frame,bothFireAndSmoke_video_0001,73,432,1280,720,1,2,False
bothFireAndSmoke_CV000074.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000074.jpg,video_frame,bothFireAndSmoke_video_0001,74,432,1280,720,1,1,False
bothFireAndSmoke_CV000075.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000075.jpg,video_frame,bothFireAndSmoke_video_0001,75,432,1280,720,1,1,False
bothFireAndSmoke_CV000076.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000076.jpg,video_frame,bothFireAndSmoke_video_0001,76,432,1280,720,1,1,False
bothFireAndSmoke_CV000077.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000077.jpg,video_frame,bothFireAndSmoke_video_0001,77,432,1280,720,1,1,False
bothFireAndSmoke_CV000078.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000078.jpg,video_frame,bothFireAndSmoke_video_0001,78,432,1280,720,1,1,False
bothFireAndSmoke_CV000079.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000079.jpg,video_frame,bothFireAndSmoke_video_0001,79,432,1280,720,1,1,False
bothFireAndSmoke_CV000080.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000080.jpg,video_frame,bothFireAndSmoke_video_0001,80,432,1280,720,1,2,False
bothFireAndSmoke_CV000081.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000081.jpg,video_frame,bothFireAndSmoke_video_0001,81,432,1280,720,1,1,False
bothFireAndSmoke_CV000082.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000082.jpg,video_frame,bothFireAndSmoke_video_0001,82,432,1280,720,1,1,False
bothFireAndSmoke_CV000083.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000083.jpg,video_frame,bothFireAndSmoke_video_0001,83,432,1280,720,1,1,False
bothFireAndSmoke_CV000084.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000084.jpg,video_frame,bothFireAndSmoke_video_0001,84,432,1280,720,1,1,False
bothFireAndSmoke_CV000085.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000085.jpg,video_frame,bothFireAndSmoke_video_0001,85,432,1280,720,1,1,False
bothFireAndSmoke_CV000086.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000086.jpg,video_frame,bothFireAndSmoke_video_0001,86,432,1280,720,1,2,False
bothFireAndSmoke_CV000087.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000087.jpg,video_frame,bothFireAndSmoke_video_0001,87,432,1280,720,1,1,False
bothFireAndSmoke_CV000088.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000088.jpg,video_frame,bothFireAndSmoke_video_0001,88,432,1280,720,1,1,False
bothFireAndSmoke_CV000089.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000089.jpg,video_frame,bothFireAndSmoke_video_0001,89,432,1280,720,1,1,False
bothFireAndSmoke_CV000090.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000090.jpg,video_frame,bothFireAndSmoke_video_0001,90,432,1280,720,1,1,False
bothFireAndSmoke_CV000091.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000091.jpg,video_frame,bothFireAndSmoke_video_0001,91,432,1280,720,1,1,False
bothFireAndSmoke_CV000092.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000092.jpg,video_frame,bothFireAndSmoke_video_0001,92,432,1280,720,1,1,False
bothFireAndSmoke_CV000093.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000093.jpg,video_frame,bothFireAndSmoke_video_0001,93,432,1280,720,1,1,False
bothFireAndSmoke_CV000094.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000094.jpg,video_frame,bothFireAndSmoke_video_0001,94,432,1280,720,1,1,False
bothFireAndSmoke_CV000095.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000095.jpg,video_frame,bothFireAndSmoke_video_0001,95,432,1280,720,1,1,False
bothFireAndSmoke_CV000096.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000096.jpg,video_frame,bothFireAndSmoke_video_0001,96,432,1280,720,1,1,False
bothFireAndSmoke_CV000097.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000097.jpg,video_frame,bothFireAndSmoke_video_0001,97,432,1280,720,1,1,False
bothFireAndSmoke_CV000098.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000098.jpg,video_frame,bothFireAndSmoke_video_0001,98,432,1280,720,1,1,False
bothFireAndSmoke_CV000099.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000099.jpg,video_frame,bothFireAndSmoke_video_0001,99,432,1280,720,1,1,False
bothFireAndSmoke_CV000100.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000100.jpg,video_frame,bothFireAndSmoke_video_0001,100,432,1280,720,1,2,False
bothFireAndSmoke_CV000101.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000101.jpg,video_frame,bothFireAndSmoke_video_0001,101,432,1280,720,1,1,False
bothFireAndSmoke_CV000102.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000102.jpg,video_frame,bothFireAndSmoke_video_0001,102,432,1280,720,1,1,False
bothFireAndSmoke_CV000103.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000103.jpg,video_frame,bothFireAndSmoke_video_0001,103,432,1280,720,1,1,False
bothFireAndSmoke_CV000104.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000104.jpg,video_frame,bothFireAndSmoke_video_0001,104,432,1280,720,1,1,False
bothFireAndSmoke_CV000105.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000105.jpg,video_frame,bothFireAndSmoke_video_0001,105,432,1280,720,1,1,False
bothFireAndSmoke_CV000106.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000106.jpg,video_frame,bothFireAndSmoke_video_0001,106,432,1280,720,1,1,False
bothFireAndSmoke_CV000107.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000107.jpg,video_frame,bothFireAndSmoke_video_0001,107,432,1280,720,1,1,False
bothFireAndSmoke_CV000108.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000108.jpg,video_frame,bothFireAndSmoke_video_0001,108,432,1280,720,1,1,False
bothFireAndSmoke_CV000109.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000109.jpg,video_frame,bothFireAndSmoke_video_0001,109,432,1280,720,1,1,False
bothFireAndSmoke_CV000110.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000110.jpg,video_frame,bothFireAndSmoke_video_0001,110,432,1280,720,1,1,False
bothFireAndSmoke_CV000111.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000111.jpg,video_frame,bothFireAndSmoke_video_0001,111,432,1280,720,1,1,False
bothFireAndSmoke_CV000112.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000112.jpg,video_frame,bothFireAndSmoke_video_0001,112,432,1280,720,1,1,False
bothFireAndSmoke_CV000113.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000113.jpg,video_frame,bothFireAndSmoke_video_0001,113,432,1280,720,1,1,False
bothFireAndSmoke_CV000114.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000114.jpg,video_frame,bothFireAndSmoke_video_0001,114,432,1280,720,1,1,False
bothFireAndSmoke_CV000115.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000115.jpg,video_frame,bothFireAndSmoke_video_0001,115,432,1280,720,1,1,False
bothFireAndSmoke_CV000116.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000116.jpg,video_frame,bothFireAndSmoke_video_0001,116,432,1280,720,1,1,False
bothFireAndSmoke_CV000117.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000117.jpg,video_frame,bothFireAndSmoke_video_0001,117,432,1280,720,1,1,False
bothFireAndSmoke_CV000118.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000118.jpg,video_frame,bothFireAndSmoke_video_0001,118,432,1280,720,1,1,False
bothFireAndSmoke_CV000119.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000119.jpg,video_frame,bothFireAndSmoke_video_0001,119,432,1280,720,1,1,False
bothFireAndSmoke_CV000120.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000120.jpg,video_frame,bothFireAndSmoke_video_0001,120,432,1280,720,1,1,False
bothFireAndSmoke_CV000121.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000121.jpg,video_frame,bothFireAndSmoke_video_0001,121,432,1280,720,1,1,False
bothFireAndSmoke_CV000122.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000122.jpg,video_frame,bothFireAndSmoke_video_0001,122,432,1280,720,1,1,False
bothFireAndSmoke_CV000123.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000123.jpg,video_frame,bothFireAndSmoke_video_0001,123,432,1280,720,1,1,False
bothFireAndSmoke_CV000124.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000124.jpg,video_frame,bothFireAndSmoke_video_0001,124,432,1280,720,1,1,False
bothFireAndSmoke_CV000125.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000125.jpg,video_frame,bothFireAndSmoke_video_0001,125,432,1280,720,1,1,False
bothFireAndSmoke_CV000126.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000126.jpg,video_frame,bothFireAndSmoke_video_0001,126,432,1280,720,1,1,False
bothFireAndSmoke_CV000127.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000127.jpg,video_frame,bothFireAndSmoke_video_0001,127,432,1280,720,1,1,False
bothFireAndSmoke_CV000128.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000128.jpg,video_frame,bothFireAndSmoke_video_0001,128,432,1280,720,1,1,False
bothFireAndSmoke_CV000129.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000129.jpg,video_frame,bothFireAndSmoke_video_0001,129,432,1280,720,1,1,False
bothFireAndSmoke_CV000130.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000130.jpg,video_frame,bothFireAndSmoke_video_0001,130,432,1280,720,1,1,False
bothFireAndSmoke_CV000131.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000131.jpg,video_frame,bothFireAndSmoke_video_0001,131,432,1280,720,1,1,False
bothFireAndSmoke_CV000132.jpg,C:/Users/phong/Downloads/Fire/FASDD_CV/images/bothFireAndSmoke_CV000132.jpg,video_frame,bothFireAndSmoke_video_0001,132,432,1280,720,1,1,False
